,frac_pol,psi0_deg,RM_screen_radm2,RM_src_radm2,sigma_RM_2_true,sigmaRM_FG_true,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
40,0.094782845,147.27427644877014,123.22127826474798,0,0,0,14.20212095510276,faraday_simple,13536,9841,4425,4039,8532,9321
41,0.23672098653463994,41.07336825529635,-461.3942683,0,0,0,58.743950580804395,faraday_simple,13536,9841,4425,4039,8532,9321
42,0.23197998894719601,39.66492269794563,-509.7812045,0,0,0,5.087514182638312,faraday_simple,13536,9841,4425,4039,8532,9321
43,0.2677096336202783,62.08325273512485,-696.6413853,0,0,0,46.64306553396115,faraday_simple,13536,9841,4425,4039,8532,9321
44,0.34543388157198057,98.02305901486905,218.18201540617042,0,0,0,24.505983285335983,faraday_simple,13536,9841,4425,4039,8532,9321
45,0.016288606,73.77806072124173,-10.18234985,0,0,0,19.556922970053634,faraday_simple,13536,9841,4425,4039,8532,9321
46,0.015063111676605598,24.442463422923048,-788.0647683,0,0,0,45.02664987,faraday_simple,13536,9841,4425,4039,8532,9321
47,0.3747705525452181,118.535284,674.7534867951836,0,0,0,38.17275479418556,faraday_simple,13536,9841,4425,4039,8532,9321
48,0.11973119472872357,128.2787071476508,1015.032551907314,0,0,0,54.158872,faraday_simple,13536,9841,4425,4039,8532,9321
49,0.24915907369521229,173.26518935759316,483.8652860890588,0,0,0,48.949644910038735,faraday_simple,13536,9841,4425,4039,8532,9321
50,0.097333339,175.2352012419641,-702.5216266,0,0,0,28.506920465905605,faraday_simple,13536,9841,4425,4039,8532,9321
51,0.38959563539941583,145.19683354005716,528.0699294439185,0,0,0,49.82953479668962,faraday_simple,13536,9841,4425,4039,8532,9321
52,0.1973549152722921,24.050569162933964,-918.1888603,0,0,0,57.00869250825075,faraday_simple,13536,9841,4425,4039,8532,9321
53,0.10217233396450467,33.78155219425311,253.54669451860696,0,0,0,39.04201423103507,faraday_simple,13536,9841,4425,4039,8532,9321
54,0.17196379796887315,142.76128332454698,323.1835052838751,0,0,0,9.111292734361268,faraday_simple,13536,9841,4425,4039,8532,9321
55,0.30507500467657156,19.747333899293984,-485.0754219,0,0,0,13.035365552719307,faraday_simple,13536,9841,4425,4039,8532,9321
56,0.20625101360335138,71.18366319739367,-409.6422873,0,0,0,38.14531105279117,faraday_simple,13536,9841,4425,4039,8532,9321
57,0.23679627837131692,179.04824624052674,-406.8315779,0,0,0,44.271980306569766,faraday_simple,13536,9841,4425,4039,8532,9321
58,0.15502138928203768,1.4991391125629172,757.5276511301618,0,0,0,12.088262175827378,faraday_simple,13536,9841,4425,4039,8532,9321
59,0.066765007,88.97748663353305,587.5135164557257,0,0,0,14.488529864574298,faraday_simple,13536,9841,4425,4039,8532,9321
60,0.090624494,164.75267420370326,569.4987148,0,0,0,44.697212113473846,faraday_simple,13536,9841,4425,4039,8532,9321
61,0.24353235694687567,177.24889577678283,-811.2626516,0,0,0,37.06974924036765,faraday_simple,13536,9841,4425,4039,8532,9321
62,0.10623006629153953,171.26620980525917,181.45172146548612,0,0,0,21.76884720156126,faraday_simple,13536,9841,4425,4039,8532,9321
63,0.2604610068932427,75.06783618569354,307.2632746518241,0,0,0,53.18452715017986,faraday_simple,13536,9841,4425,4039,8532,9321
64,0.039053143097210835,112.1669166023398,-919.7558633,0,0,0,16.62991309447999,faraday_simple,13536,9841,4425,4039,8532,9321
65,0.17099583335099816,2.9816503499156655,-442.03471,0,0,0,45.61850530327092,faraday_simple,13536,9841,4425,4039,8532,9321
66,0.20017256049878293,159.27553445907677,-393.323764,0,0,0,55.34000314052052,faraday_simple,13536,9841,4425,4039,8532,9321
67,0.082673955,97.74335626974208,122.8850945156089,0,0,0,29.912281343563354,faraday_simple,13536,9841,4425,4039,8532,9321
68,0.29616505574981145,7.4610221392880005,-293.0140039,0,0,0,38.77501767148968,faraday_simple,13536,9841,4425,4039,8532,9321
69,0.23654361947635888,31.379915268847768,789.1197571,0,0,0,35.55589968859495,faraday_simple,13536,9841,4425,4039,8532,9321
70,0.3283892050235468,139.4315631624836,-380.7864412,0,0,0,47.720519495030096,faraday_simple,13536,9841,4425,4039,8532,9321
71,0.26721736987343814,27.382673033564988,928.1979741599316,0,0,0,58.70765475229545,faraday_simple,13536,9841,4425,4039,8532,9321
72,0.12242661285839575,8.756854291826947,-312.3217,0,0,0,51.14126774572627,faraday_simple,13536,9841,4425,4039,8532,9321
73,0.27254246889458533,6.885484702755733,30.62468450779147,0,0,0,31.967756199639723,faraday_simple,13536,9841,4425,4039,8532,9321
74,0.266605243,35.680064814656355,-257.9475418,0,0,0,22.884157569520383,faraday_simple,13536,9841,4425,4039,8532,9321
75,0.03094986,119.9644698510972,-146.2588373,0,0,0,30.603630253560894,faraday_simple,13536,9841,4425,4039,8532,9321
76,0.3615239132770719,165.58543095130062,-329.8067604,0,0,0,41.34539355876368,faraday_simple,13536,9841,4425,4039,8532,9321
77,0.18173120303650528,135.4633591580213,-638.621408,0,0,0,47.59632614411389,faraday_simple,13536,9841,4425,4039,8532,9321
78,0.23354919910202432,174.7318392171731,-826.2183731,0,0,0,42.69543162577157,faraday_simple,13536,9841,4425,4039,8532,9321
79,0.18867223348539977,102.09598223844644,-271.1165255,0,0,0,22.242738482285247,faraday_simple,13536,9841,4425,4039,8532,9321
80,0.28534954276340635,162.80062650560217,-862.5864358,0,0,0,43.46143863414756,faraday_simple,13536,9841,4425,4039,8532,9321
81,0.08458683,170.07704050931892,2.8294176127824358,0,0,0,5.218509988433418,faraday_simple,13536,9841,4425,4039,8532,9321
82,0.10767188673720288,115.5937520409505,-330.8337766,0,0,0,21.67983451971159,faraday_simple,13536,9841,4425,4039,8532,9321
83,0.030013221179752237,82.80314563376982,-258.731214,0,0,0,38.80175543028682,faraday_simple,13536,9841,4425,4039,8532,9321
84,0.27849193969573593,57.13292969402361,-554.0317986,0,0,0,29.31180593885674,faraday_simple,13536,9841,4425,4039,8532,9321
85,0.11053265077907883,33.67537542949576,-174.3334929,0,0,0,9.011909946,faraday_simple,13536,9841,4425,4039,8532,9321
86,0.18511086756487097,97.22794344701921,431.97767010075927,0,0,0,4.566879492844065,faraday_simple,13536,9841,4425,4039,8532,9321
87,0.18059876379962925,79.77314051774913,224.73240519522642,0,0,0,54.308262912559464,faraday_simple,13536,9841,4425,4039,8532,9321
88,0.086474886,68.47394712039087,-1030.146807,0,0,0,57.54411963634773,faraday_simple,13536,9841,4425,4039,8532,9321
89,0.048647972,56.45026843799578,434.5583887906332,0,0,0,4.639756420111768,faraday_simple,13536,9841,4425,4039,8532,9321
90,0.31396731860718075,99.17899781451185,73.78274267373672,0,0,0,43.843644987184256,faraday_simple,13536,9841,4425,4039,8532,9321
91,0.22399544698394863,43.846364230786946,-108.525981,0,0,0,20.62856203518992,faraday_simple,13536,9841,4425,4039,8532,9321
92,0.2234276449455284,129.27720125945436,-1016.254868,0,0,0,24.26348626911082,faraday_simple,13536,9841,4425,4039,8532,9321
93,0.33828151725403854,63.129906980025666,161.63898917710776,0,0,0,18.614086048412652,faraday_simple,13536,9841,4425,4039,8532,9321
94,0.3657254746087314,29.133653643509568,-248.4707763,0,0,0,55.3279845,faraday_simple,13536,9841,4425,4039,8532,9321
95,0.098660558,151.5864592,534.5317817941107,0,0,0,13.03079127203764,faraday_simple,13536,9841,4425,4039,8532,9321
96,0.14120780009787026,2.5925769846421587,973.8282812703142,0,0,0,6.756499155160103,faraday_simple,13536,9841,4425,4039,8532,9321
97,0.010073764,73.42048992964521,566.6231445404205,0,0,0,44.110355662059675,faraday_simple,13536,9841,4425,4039,8532,9321
98,0.3599983835569284,3.7537128892558735,-924.2043247,0,0,0,57.205482766767574,faraday_simple,13536,9841,4425,4039,8532,9321
99,0.19761626306552058,165.3396596205151,378.7542342854247,0,0,0,43.64748562633978,faraday_simple,13536,9841,4425,4039,8532,9321
100,0.30709328761587895,168.28054287704992,997.7507423163729,0,0,0,23.72999487212391,faraday_simple,13536,9841,4425,4039,8532,9321
101,0.22704412122650625,0.2458196340663843,39.67818734722346,0,0,0,20.88240267,faraday_simple,13536,9841,4425,4039,8532,9321
102,0.35317530120181645,48.25582613456128,-356.6915192,0,0,0,34.413968748521825,faraday_simple,13536,9841,4425,4039,8532,9321
103,0.030978967845783054,160.62876178839727,-169.1401694,0,0,0,17.271275598884564,faraday_simple,13536,9841,4425,4039,8532,9321
104,0.29324006820262344,141.05678115334828,-214.5292005,0,0,0,31.755524905175363,faraday_simple,13536,9841,4425,4039,8532,9321
105,0.2118985827788722,29.796064350496167,894.7623751056076,0,0,0,7.707140616890868,faraday_simple,13536,9841,4425,4039,8532,9321
106,0.19837499823942994,111.1046387881979,326.9793109622399,0,0,0,28.17021882164792,faraday_simple,13536,9841,4425,4039,8532,9321
107,0.38121202721503883,2.709893244470871,160.8875302805086,0,0,0,58.53894537407926,faraday_simple,13536,9841,4425,4039,8532,9321
108,0.037844291510592355,67.74239844330765,-669.0273161,0,0,0,3.8793220341524406,faraday_simple,13536,9841,4425,4039,8532,9321
109,0.33628910307337945,20.900417193362728,695.1374167,0,0,0,17.441982393606516,faraday_simple,13536,9841,4425,4039,8532,9321
110,0.2547252439623952,29.50634433809479,-812.2010754,0,0,0,23.072265398430535,faraday_simple,13536,9841,4425,4039,8532,9321
111,0.042410486,126.26353921958209,1040.4006546788087,0,0,0,46.66359893994184,faraday_simple,13536,9841,4425,4039,8532,9321
112,0.2797129000871901,83.95596978624037,746.3899185440696,0,0,0,23.786715327335653,faraday_simple,13536,9841,4425,4039,8532,9321
113,0.014754768215009362,27.687562957159198,685.5370355840828,0,0,0,38.42528863,faraday_simple,13536,9841,4425,4039,8532,9321
114,0.090674098,86.06069639385373,-752.7020556,0,0,0,19.038667494050493,faraday_simple,13536,9841,4425,4039,8532,9321
115,0.2262098871291977,178.8356929133697,-9.239071355,0,0,0,22.31959995657196,faraday_simple,13536,9841,4425,4039,8532,9321
116,0.23249638986479326,156.97348051549127,424.9063844720788,0,0,0,38.310782393292634,faraday_simple,13536,9841,4425,4039,8532,9321
117,0.10243287369880306,175.54029500621238,-921.8553938,0,0,0,10.14779659168369,faraday_simple,13536,9841,4425,4039,8532,9321
118,0.3527924048902791,25.91764519105113,240.55764687276496,0,0,0,29.530095833539043,faraday_simple,13536,9841,4425,4039,8532,9321
119,0.15012979250271868,60.458882460746445,-966.2307572,0,0,0,13.266002490598007,faraday_simple,13536,9841,4425,4039,8532,9321
120,0.3721390938752933,66.72027538404346,-520.8833241,0,0,0,23.686958548451713,faraday_simple,13536,9841,4425,4039,8532,9321
121,0.2240344080185788,5.165034552608738,-835.3134102,0,0,0,8.537981758,faraday_simple,13536,9841,4425,4039,8532,9321
122,0.20648737820167842,130.35421684011948,492.9148961264498,0,0,0,15.171596800381451,faraday_simple,13536,9841,4425,4039,8532,9321
123,0.27688703255919866,53.032332543161345,739.3430362,0,0,0,52.99073973352236,faraday_simple,13536,9841,4425,4039,8532,9321
124,0.17688817254605566,130.51508028673862,120.3313859762552,0,0,0,34.53788858,faraday_simple,13536,9841,4425,4039,8532,9321
125,0.28787622927944034,127.42652636167776,753.3238420173702,0,0,0,48.292713,faraday_simple,13536,9841,4425,4039,8532,9321
126,0.3050283492865087,29.65715071196653,-848.6833308,0,0,0,4.195458804417235,faraday_simple,13536,9841,4425,4039,8532,9321
127,0.26876912412850673,53.674698798286784,-526.1828585,0,0,0,25.85856023828779,faraday_simple,13536,9841,4425,4039,8532,9321
128,0.32465880699083466,59.238507725861346,-938.6872971,0,0,0,18.363385668233704,faraday_simple,13536,9841,4425,4039,8532,9321
129,0.040518093,132.8013224510494,130.17431322394123,0,0,0,50.50559140387434,faraday_simple,13536,9841,4425,4039,8532,9321
130,0.2606191501668537,41.39409500449687,-1054.078671,0,0,0,13.657114333253817,faraday_simple,13536,9841,4425,4039,8532,9321
131,0.31876603232359824,177.42519264475655,800.0103558071764,0,0,0,22.84708024354636,faraday_simple,13536,9841,4425,4039,8532,9321
132,0.13011062672193655,127.49661956417893,-374.9404839,0,0,0,20.059396778677336,faraday_simple,13536,9841,4425,4039,8532,9321
133,0.23378678806563685,71.96226243284303,-1058.552094,0,0,0,17.824940494428127,faraday_simple,13536,9841,4425,4039,8532,9321
134,0.38678133299315537,116.26376442315714,875.9069626728378,0,0,0,56.28719319008987,faraday_simple,13536,9841,4425,4039,8532,9321
135,0.035814324749166924,24.226604661538417,888.5476258152685,0,0,0,50.74837263685248,faraday_simple,13536,9841,4425,4039,8532,9321
136,0.081909643,103.71655486567906,1080.6066496895437,0,0,0,34.05806319238069,faraday_simple,13536,9841,4425,4039,8532,9321
137,0.05154071,59.231162036569486,155.91295493584562,0,0,0,21.115280224260168,faraday_simple,13536,9841,4425,4039,8532,9321
138,0.042925530064861016,70.81734777483445,137.01516092363295,0,0,0,46.899384033224386,faraday_simple,13536,9841,4425,4039,8532,9321
139,0.1532675701508645,15.626828104994427,-297.359896,0,0,0,43.73671319014139,faraday_simple,13536,9841,4425,4039,8532,9321
140,0.33389033686909525,65.79072891515894,131.2776145235132,0,0,0,16.26378296965934,faraday_simple,13536,9841,4425,4039,8532,9321
141,0.24258373212157688,115.94879042921806,444.36799441726566,0,0,0,51.70955635755523,faraday_simple,13536,9841,4425,4039,8532,9321
142,0.12825547193484954,29.49888107353633,529.3532049671937,0,0,0,52.559027823670256,faraday_simple,13536,9841,4425,4039,8532,9321
143,0.098661448,69.09518605666231,-496.585536,0,0,0,12.734703285142055,faraday_simple,13536,9841,4425,4039,8532,9321
144,0.33686429305927107,48.06757087173311,-634.0088936,0,0,0,33.89346715950967,faraday_simple,13536,9841,4425,4039,8532,9321
145,0.1215698866231197,82.17051161635358,-242.7837135,0,0,0,35.76099954,faraday_simple,13536,9841,4425,4039,8532,9321
146,0.073218379,146.33938860173998,-913.5403341,0,0,0,10.212577990181956,faraday_simple,13536,9841,4425,4039,8532,9321
147,0.14533428939601312,0.053574567163654496,416.7507723876356,0,0,0,23.589716821061426,faraday_simple,13536,9841,4425,4039,8532,9321
148,0.2839485230502458,70.65526732938483,-996.664167,0,0,0,11.230331331194314,faraday_simple,13536,9841,4425,4039,8532,9321
149,0.24327804706763811,39.510390955194524,73.90515126485252,0,0,0,16.155870222036825,faraday_simple,13536,9841,4425,4039,8532,9321
150,0.3081796347994319,29.64425002,414.6099767565779,0,0,0,18.263643876150788,faraday_simple,13536,9841,4425,4039,8532,9321
151,0.3923581031534664,17.657402787504438,-1052.554254,0,0,0,40.43801962128052,faraday_simple,13536,9841,4425,4039,8532,9321
152,0.17648515927128444,0.7450640970321665,-368.7261307,0,0,0,8.509331730305686,faraday_simple,13536,9841,4425,4039,8532,9321
153,0.20969383075777046,23.124686423455987,840.3385609247712,0,0,0,25.939506150786123,faraday_simple,13536,9841,4425,4039,8532,9321
154,0.37034509236066143,1.5909367817023745,603.0558056068401,0,0,0,42.40739545364643,faraday_simple,13536,9841,4425,4039,8532,9321
155,0.20114674488097073,159.77962235592483,969.6755378086182,0,0,0,16.05012987698334,faraday_simple,13536,9841,4425,4039,8532,9321
156,0.009159425,141.1678459647075,904.1979419949253,0,0,0,44.8575637,faraday_simple,13536,9841,4425,4039,8532,9321
157,0.042151002,23.43636427676545,1099.5982485732134,0,0,0,15.100565974368582,faraday_simple,13536,9841,4425,4039,8532,9321
158,0.3602018434752542,74.27227469774567,424.38463579313134,0,0,0,53.16654278921884,faraday_simple,13536,9841,4425,4039,8532,9321
159,0.061387571470921345,59.96108139046868,-773.8549188,0,0,0,54.09018345558616,faraday_simple,13536,9841,4425,4039,8532,9321
160,0.16426834043573674,128.8713697,-214.2578459,0,0,0,25.41700155384064,faraday_simple,13536,9841,4425,4039,8532,9321
161,0.057104499927591514,159.07257831970912,-641.5124371,0,0,0,51.07044736922189,faraday_simple,13536,9841,4425,4039,8532,9321
162,0.11079076131833633,5.123488904239421,-55.1287987,0,0,0,43.01868001568749,faraday_simple,13536,9841,4425,4039,8532,9321
163,0.12763873566609435,107.89751094638704,-1050.011557,0,0,0,23.56671888185325,faraday_simple,13536,9841,4425,4039,8532,9321
164,0.2785746470663168,130.5264296679667,-334.289057,0,0,0,48.389479898946256,faraday_simple,13536,9841,4425,4039,8532,9321
165,0.38692863577815845,3.5233109271682106,-723.3778231,0,0,0,25.70052900784019,faraday_simple,13536,9841,4425,4039,8532,9321
166,0.2659356585449688,48.06350242091885,209.9312398399718,0,0,0,22.12167620017232,faraday_simple,13536,9841,4425,4039,8532,9321
167,0.3497999142047732,55.04154488650571,965.529894,0,0,0,23.93794756452584,faraday_simple,13536,9841,4425,4039,8532,9321
168,0.3017756715856423,75.89397992118188,-912.3039815,0,0,0,26.138049851395788,faraday_simple,13536,9841,4425,4039,8532,9321
169,0.068414357,81.81046780168457,509.64430000771495,0,0,0,58.24797108266118,faraday_simple,13536,9841,4425,4039,8532,9321
170,0.063688264,89.82921719918943,738.8344534793766,0,0,0,31.426640963192938,faraday_simple,13536,9841,4425,4039,8532,9321
171,0.3243061007809373,151.54255444217634,590.7514962772527,0,0,0,24.873066501028674,faraday_simple,13536,9841,4425,4039,8532,9321
172,0.15870328787911717,117.18304393069187,660.0187801,0,0,0,19.22649112,faraday_simple,13536,9841,4425,4039,8532,9321
173,0.026568084311927233,82.69726066,946.2696460201071,0,0,0,58.57324274352881,faraday_simple,13536,9841,4425,4039,8532,9321
174,0.35097571527317756,132.3661446986451,558.1267654,0,0,0,7.825994944643123,faraday_simple,13536,9841,4425,4039,8532,9321
175,0.2863648911915304,84.1567091,790.6805139,0,0,0,16.815806688667177,faraday_simple,13536,9841,4425,4039,8532,9321
176,0.2301786249329749,167.99479181794098,1009.7272462067331,0,0,0,41.32860155354484,faraday_simple,13536,9841,4425,4039,8532,9321
177,0.36729869009472726,125.59315072760339,-858.0032825,0,0,0,26.233706481683807,faraday_simple,13536,9841,4425,4039,8532,9321
178,0.2541467931555246,155.36321929714387,-25.7699731,0,0,0,17.790773174845757,faraday_simple,13536,9841,4425,4039,8532,9321
179,0.18964729729524668,6.783189415239805,118.43112114909741,0,0,0,13.329644948206163,faraday_simple,13536,9841,4425,4039,8532,9321
180,0.084838555,43.59366161971411,-498.02523,0,0,0,10.919568627177586,faraday_simple,13536,9841,4425,4039,8532,9321
181,0.05560191,161.65914738929203,461.96342592295105,0,0,0,21.343239144854532,faraday_simple,13536,9841,4425,4039,8532,9321
182,0.31353072949839916,24.911916112228145,604.4799159193376,0,0,0,37.570962248001806,faraday_simple,13536,9841,4425,4039,8532,9321
183,0.12619897639250865,156.0586937430728,483.4951330114736,0,0,0,24.75608611448148,faraday_simple,13536,9841,4425,4039,8532,9321
184,0.13120532400556126,54.91031361357127,-363.1999364,0,0,0,24.017740293653496,faraday_simple,13536,9841,4425,4039,8532,9321
185,0.15991642072406814,42.17047177349761,-361.874904,0,0,0,48.37183125657922,faraday_simple,13536,9841,4425,4039,8532,9321
186,0.2496302728445156,5.468315324242048,573.1581008315186,0,0,0,30.919469819801403,faraday_simple,13536,9841,4425,4039,8532,9321
187,0.30708630243473295,47.957415104714926,-1062.905489,0,0,0,43.51399953016838,faraday_simple,13536,9841,4425,4039,8532,9321
188,0.24987593663700647,89.66447083797944,532.0693537854622,0,0,0,3.3473726618393913,faraday_simple,13536,9841,4425,4039,8532,9321
189,0.2842912785673825,123.48189106317662,-1024.604661,0,0,0,27.132866077005694,faraday_simple,13536,9841,4425,4039,8532,9321
190,0.2386764421702196,112.4365407316813,-367.7638199,0,0,0,40.249208138136275,faraday_simple,13536,9841,4425,4039,8532,9321
191,0.3499641817447211,34.52655872734945,-348.9620495,0,0,0,8.053248480669385,faraday_simple,13536,9841,4425,4039,8532,9321
192,0.053174691929288816,100.37658296765056,-623.4068238,0,0,0,4.377986633459922,faraday_simple,13536,9841,4425,4039,8532,9321
193,0.32699585248532476,46.71825926196886,-1077.914431,0,0,0,49.98575175373028,faraday_simple,13536,9841,4425,4039,8532,9321
194,0.27737786744645365,73.96895442334075,-549.6093164,0,0,0,47.18969969544293,faraday_simple,13536,9841,4425,4039,8532,9321
195,0.24942777645995592,31.464910659004996,-616.046258,0,0,0,23.93782282245655,faraday_simple,13536,9841,4425,4039,8532,9321
196,0.028170447,95.07167000466032,250.20927533639815,0,0,0,55.99441303554668,faraday_simple,13536,9841,4425,4039,8532,9321
197,0.089373928,56.41888477795349,85.28823607418099,0,0,0,30.818355156777557,faraday_simple,13536,9841,4425,4039,8532,9321
198,0.12606112872610112,3.4097876675553507,-638.5352262,0,0,0,7.113125195,faraday_simple,13536,9841,4425,4039,8532,9321
199,0.005648387,26.297771321087236,388.9652893827151,0,0,0,54.66501078768815,faraday_simple,13536,9841,4425,4039,8532,9321
200,0.15626920671731362,47.99053475461315,990.6960451401637,0,0,0,57.805432468829196,faraday_simple,13536,9841,4425,4039,8532,9321
201,0.12428289137592562,100.66878084526105,-318.0109709,0,0,0,25.333568013857985,faraday_simple,13536,9841,4425,4039,8532,9321
202,0.30928091017616544,56.44923896908265,-244.6664132,0,0,0,47.01010405,faraday_simple,13536,9841,4425,4039,8532,9321
203,0.2776467190400126,58.78685302411275,-792.2855567,0,0,0,36.04416006343726,faraday_simple,13536,9841,4425,4039,8532,9321
204,0.3740951765102915,8.636842700776521,137.52594003022773,0,0,0,28.039615817391915,faraday_simple,13536,9841,4425,4039,8532,9321
205,0.2092209043364822,74.67910563968009,143.4335277158807,0,0,0,4.009140676345372,faraday_simple,13536,9841,4425,4039,8532,9321
206,0.3634846011152144,130.91364568741562,291.73987321290997,0,0,0,28.17059712050123,faraday_simple,13536,9841,4425,4039,8532,9321
207,0.24681358874649492,75.37133929913483,223.66773740528197,0,0,0,44.78651490174585,faraday_simple,13536,9841,4425,4039,8532,9321
208,0.064452546,66.80655635512512,423.90122374179373,0,0,0,35.10695097933049,faraday_simple,13536,9841,4425,4039,8532,9321
209,0.005382601,152.8668634478732,981.5493372732644,0,0,0,9.460080878149451,faraday_simple,13536,9841,4425,4039,8532,9321
210,0.026885978,149.93605524851137,-842.0577852,0,0,0,12.90832369946427,faraday_simple,13536,9841,4425,4039,8532,9321
211,0.18670570029680233,10.230671447433766,627.5611776030921,0,0,0,11.380570275968523,faraday_simple,13536,9841,4425,4039,8532,9321
