,frac_pol,psi0_deg,RM_screen_radm2,RM_src_radm2,sigma_RM_2,sigmaRM_FG,frac_pol_2_comp,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
17,0.044764200821328176,49.95399170071304,-476.65007664711914,0,0,0,0,40.57108439015517,faraday_simple,1354,9431,42235,43209,3232,93321
18,0.24048644398795022,87.0114775786378,1073.1364873063449,0,0,0,0,31.792618894203017,faraday_simple,1354,9431,42235,43209,3232,93321
19,0.35312031106681285,42.03762339372122,841.9236643405625,0,0,0,0,14.956212226246445,faraday_simple,1354,9431,42235,43209,3232,93321
20,0.22135785426194474,108.34697005910527,47.9364011864227,0,0,0,0,46.35206152974435,faraday_simple,1354,9431,42235,43209,3232,93321
21,0.03910351011364411,150.86239246455096,359.52018452953644,0,0,0,0,32.41159151727953,faraday_simple,1354,9431,42235,43209,3232,93321
22,0.3012139293469091,132.30110850310206,848.6197495688259,0,0,0,0,4.242319944969502,faraday_simple,1354,9431,42235,43209,3232,93321
23,0.3824911990331384,93.8437975686294,-19.68217304302766,0,0,0,0,42.297807850226754,faraday_simple,1354,9431,42235,43209,3232,93321
24,0.37957124493433403,137.94148061775502,225.97761048640882,0,0,0,0,11.534009011071799,faraday_simple,1354,9431,42235,43209,3232,93321
25,0.3610795668517358,114.82233354037346,-819.6676876904307,0,0,0,0,49.76060310046235,faraday_simple,1354,9431,42235,43209,3232,93321
26,0.12392018597074331,88.06890577177676,-363.2296196874562,0,0,0,0,39.372053322945355,faraday_simple,1354,9431,42235,43209,3232,93321
27,0.09826035461272302,15.877119582682113,-216.51024088207316,0,0,0,0,10.004494463451268,faraday_simple,1354,9431,42235,43209,3232,93321
28,0.362029858969154,77.99304324514996,445.2814396946635,0,0,0,0,46.674575276903845,faraday_simple,1354,9431,42235,43209,3232,93321
29,0.212564242493368,31.166630453624084,836.2661692517997,0,0,0,0,23.171206835146645,faraday_simple,1354,9431,42235,43209,3232,93321
30,0.2385075860484233,157.77933542677104,-867.8737296439284,0,0,0,0,23.29937738149875,faraday_simple,1354,9431,42235,43209,3232,93321
31,0.12278517859746434,133.03436389843273,-599.56126793424,0,0,0,0,29.23202334240043,faraday_simple,1354,9431,42235,43209,3232,93321
32,0.30658371683093966,107.06662956873272,551.142096518,0,0,0,0,4.648119030595773,faraday_simple,1354,9431,42235,43209,3232,93321
33,0.21102075283112226,98.07035019599316,-874.7747187051147,0,0,0,0,39.613551987493864,faraday_simple,1354,9431,42235,43209,3232,93321
34,0.3686472103866965,14.906029942354786,-998.0393628044457,0,0,0,0,35.54789508450465,faraday_simple,1354,9431,42235,43209,3232,93321
35,0.3522594322362427,138.05549045862847,576.8762928344129,0,0,0,0,47.07202363455688,faraday_simple,1354,9431,42235,43209,3232,93321
36,0.27225229821026525,50.75229724519661,-381.417593053225,0,0,0,0,27.543759800090168,faraday_simple,1354,9431,42235,43209,3232,93321
37,0.343180516637235,56.731886673965604,95.46169407248044,0,0,0,0,34.68081346091341,faraday_simple,1354,9431,42235,43209,3232,93321
38,0.041449565405434124,78.26132195152547,-635.3642782499815,0,0,0,0,3.5610874967644763,faraday_simple,1354,9431,42235,43209,3232,93321
39,0.287110411390513,33.536199319282915,-293.0915556241523,0,0,0,0,39.40559849489246,faraday_simple,1354,9431,42235,43209,3232,93321
40,0.036836445471463204,101.53553448032886,-122.74601894032662,0,0,0,0,4.802088995905689,faraday_simple,1354,9431,42235,43209,3232,93321
41,0.005819944615804026,90.86817851630269,-960.6914005142833,0,0,0,0,28.24297481507474,faraday_simple,1354,9431,42235,43209,3232,93321
42,0.36046498968074064,10.61825174811393,-797.5560833070991,0,0,0,0,21.14622835125603,faraday_simple,1354,9431,42235,43209,3232,93321
43,0.3702497991251571,51.48083443133565,-749.0738050260245,0,0,0,0,31.5271318694554,faraday_simple,1354,9431,42235,43209,3232,93321
44,0.2650660328837656,8.258192041654421,-125.13435626486046,0,0,0,0,12.82478504700889,faraday_simple,1354,9431,42235,43209,3232,93321
45,0.15940607136630258,25.58077876261373,349.99460178943445,0,0,0,0,37.076647680020535,faraday_simple,1354,9431,42235,43209,3232,93321
46,0.3203174074396652,145.0473642333748,-647.791519044231,0,0,0,0,35.85380261708193,faraday_simple,1354,9431,42235,43209,3232,93321
47,0.22261718890920362,22.39242559870671,506.67748014656604,0,0,0,0,7.1598211789717,faraday_simple,1354,9431,42235,43209,3232,93321
48,0.0952250196716322,53.6122365864964,-521.883628417591,0,0,0,0,23.394368259388827,faraday_simple,1354,9431,42235,43209,3232,93321
49,0.04362618210770218,22.70905644505698,263.6003774522785,0,0,0,0,49.73794036846415,faraday_simple,1354,9431,42235,43209,3232,93321
50,0.34073415800342427,44.03801960645525,810.9279147101199,0,0,0,0,6.140411542245744,faraday_simple,1354,9431,42235,43209,3232,93321
51,0.03257575555338622,95.65477087260957,5.582648006870386,0,0,0,0,14.538146011808688,faraday_simple,1354,9431,42235,43209,3232,93321
52,0.28536808545966097,18.277907740976676,300.3961460804005,0,0,0,0,6.82654576403838,faraday_simple,1354,9431,42235,43209,3232,93321
53,0.2937747445624873,80.33884449656315,-247.30857739432759,0,0,0,0,46.339608658833534,faraday_simple,1354,9431,42235,43209,3232,93321
54,0.3578440833686113,173.9606265528255,-455.9560631740758,0,0,0,0,23.27491765634121,faraday_simple,1354,9431,42235,43209,3232,93321
55,0.2589380114219566,16.435315844669073,-462.4866920241392,0,0,0,0,5.568010570350827,faraday_simple,1354,9431,42235,43209,3232,93321
56,0.12792330391134044,102.31476954466004,-956.3345145802655,0,0,0,0,31.951577549877236,faraday_simple,1354,9431,42235,43209,3232,93321
57,0.21551597821551374,164.89476382369762,807.544234812867,0,0,0,0,38.5413879536519,faraday_simple,1354,9431,42235,43209,3232,93321
58,0.029010496717016224,83.26935681501618,-408.48777491064516,0,0,0,0,39.381210011078714,faraday_simple,1354,9431,42235,43209,3232,93321
59,0.38096089334535604,17.65917694517697,-654.0968091191799,0,0,0,0,25.33332918277977,faraday_simple,1354,9431,42235,43209,3232,93321
60,0.14181960979896027,89.66977690821659,-151.11999490904816,0,0,0,0,16.043352180633313,faraday_simple,1354,9431,42235,43209,3232,93321
61,0.33904641883512765,20.17196971228688,69.89145218376689,0,0,0,0,25.39355071751596,faraday_simple,1354,9431,42235,43209,3232,93321
62,0.2914529769407802,156.9759867273905,-739.6003066307821,0,0,0,0,17.071677005624416,faraday_simple,1354,9431,42235,43209,3232,93321
63,0.3128359171058137,69.49125946267684,708.0396619318344,0,0,0,0,19.745084740433793,faraday_simple,1354,9431,42235,43209,3232,93321
64,0.3038361302998796,113.62948452525553,-178.51588450418535,0,0,0,0,29.79247606817171,faraday_simple,1354,9431,42235,43209,3232,93321
65,0.34304922967496543,104.1607964671222,830.8691574605659,0,0,0,0,4.635328449383669,faraday_simple,1354,9431,42235,43209,3232,93321
66,0.37715264294976614,80.44543841439923,-76.04325388360235,0,0,0,0,45.54286219313459,faraday_simple,1354,9431,42235,43209,3232,93321
67,0.293445626360823,158.82826843775467,-192.26527631640397,0,0,0,0,31.486963510679654,faraday_simple,1354,9431,42235,43209,3232,93321
68,0.1998125642109804,48.493618169810645,-97.69274323184106,0,0,0,0,47.05291574144542,faraday_simple,1354,9431,42235,43209,3232,93321
69,0.10864868011601923,113.2446998497609,-24.058882326098683,0,0,0,0,36.829859791744504,faraday_simple,1354,9431,42235,43209,3232,93321
70,0.12270598422345777,40.241790200150774,1017.8397932392281,0,0,0,0,6.96219103679168,faraday_simple,1354,9431,42235,43209,3232,93321
71,0.34354102157497085,110.81892351444469,17.65156966227005,0,0,0,0,12.042834328752644,faraday_simple,1354,9431,42235,43209,3232,93321
72,0.0014087341885224251,146.16216175717355,959.3816408024686,0,0,0,0,44.12999093736714,faraday_simple,1354,9431,42235,43209,3232,93321
73,0.3907563533547049,72.48111215231927,-888.4885436326103,0,0,0,0,16.574919484306136,faraday_simple,1354,9431,42235,43209,3232,93321
74,0.16790584206522213,79.40501101749507,284.8303240676239,0,0,0,0,11.498498293385444,faraday_simple,1354,9431,42235,43209,3232,93321
75,0.15452779213934967,100.47898853277546,-921.4936471853084,0,0,0,0,14.77137882076391,faraday_simple,1354,9431,42235,43209,3232,93321
76,0.30006940995432163,176.80431851744552,641.8125231774845,0,0,0,0,12.480341939015496,faraday_simple,1354,9431,42235,43209,3232,93321
77,0.2774494409560337,130.00076561031455,-425.99172145734485,0,0,0,0,32.11826138833432,faraday_simple,1354,9431,42235,43209,3232,93321
78,0.24808885405119585,70.6948659105878,923.8150407817029,0,0,0,0,23.05409593739622,faraday_simple,1354,9431,42235,43209,3232,93321
79,0.0013476734683873564,91.80744545561632,153.04188883627558,0,0,0,0,9.334893174545941,faraday_simple,1354,9431,42235,43209,3232,93321
80,0.08731076456883466,166.71867964762308,154.24334799326425,0,0,0,0,33.83187174973362,faraday_simple,1354,9431,42235,43209,3232,93321
81,0.3118106778743739,162.88291020625874,-187.20702265887473,0,0,0,0,24.232727522312715,faraday_simple,1354,9431,42235,43209,3232,93321
82,0.11347002730920461,151.87136365514428,236.15679514168596,0,0,0,0,11.657109862439274,faraday_simple,1354,9431,42235,43209,3232,93321
83,0.3695852057415534,145.94989478161497,1039.270975976905,0,0,0,0,30.613965516285315,faraday_simple,1354,9431,42235,43209,3232,93321
84,0.24944337418556536,88.44213373501825,14.057845143043778,0,0,0,0,15.943726864312193,faraday_simple,1354,9431,42235,43209,3232,93321
85,0.011587908232972097,87.4643881738969,-468.1004084004244,0,0,0,0,9.085014666671242,faraday_simple,1354,9431,42235,43209,3232,93321
86,0.19657884720923577,90.05184939125303,962.1166477708093,0,0,0,0,23.67362616289322,faraday_simple,1354,9431,42235,43209,3232,93321
87,0.2107084590263323,22.330122975532383,-165.6663655746894,0,0,0,0,13.823177804145477,faraday_simple,1354,9431,42235,43209,3232,93321
88,0.32825184026440213,36.52164440223978,619.0401670278375,0,0,0,0,24.567990738446223,faraday_simple,1354,9431,42235,43209,3232,93321
89,0.3337082620609644,75.73465429429203,-187.02939718098048,0,0,0,0,21.871304288237546,faraday_simple,1354,9431,42235,43209,3232,93321
90,0.25273271915253726,136.0800189969985,515.054569638758,0,0,0,0,28.014965981357633,faraday_simple,1354,9431,42235,43209,3232,93321
91,0.21664277900686016,151.54338208391306,-1018.5631769561073,0,0,0,0,7.970255128048082,faraday_simple,1354,9431,42235,43209,3232,93321
92,0.17100863955305984,44.28818420108647,-754.822283176177,0,0,0,0,46.3429092605063,faraday_simple,1354,9431,42235,43209,3232,93321
93,0.22060165088882738,112.36244689492902,746.2798218842265,0,0,0,0,43.203289837223,faraday_simple,1354,9431,42235,43209,3232,93321
94,0.3395173537590946,19.83120093071031,-625.9623062171611,0,0,0,0,42.434731160911944,faraday_simple,1354,9431,42235,43209,3232,93321
95,0.1569536328004132,123.92392248911419,-1096.4179400165615,0,0,0,0,44.00511755878059,faraday_simple,1354,9431,42235,43209,3232,93321
96,0.23174795270812334,150.03696888891372,339.7870290070239,0,0,0,0,26.496075084943165,faraday_simple,1354,9431,42235,43209,3232,93321
97,0.1475193461007481,129.67077088815603,-923.7628570865444,0,0,0,0,45.19942861023147,faraday_simple,1354,9431,42235,43209,3232,93321
98,0.3602903825853021,110.75111089944025,619.4767115672475,0,0,0,0,5.1495780406668725,faraday_simple,1354,9431,42235,43209,3232,93321
99,0.3551697394421464,173.2754255346936,-248.44039518016393,0,0,0,0,44.0128120996873,faraday_simple,1354,9431,42235,43209,3232,93321
100,0.03087908741645979,140.2496781912765,-609.1401468610926,0,0,0,0,30.63538180541702,faraday_simple,1354,9431,42235,43209,3232,93321
101,0.016506573911170226,121.0221229573585,-845.9499776213481,0,0,0,0,46.20179415585354,faraday_simple,1354,9431,42235,43209,3232,93321
102,0.07522729668399449,120.70391550262944,1053.5590439299494,0,0,0,0,24.332116529984592,faraday_simple,1354,9431,42235,43209,3232,93321
103,0.16223131042110495,13.666173120803553,673.3697720443843,0,0,0,0,7.396600188933733,faraday_simple,1354,9431,42235,43209,3232,93321
104,0.11741997701190797,113.54040231228758,-1019.7316611230974,0,0,0,0,46.967206304628824,faraday_simple,1354,9431,42235,43209,3232,93321
105,0.30861712917098516,164.12652329725276,750.5550267022516,0,0,0,0,22.438329075887037,faraday_simple,1354,9431,42235,43209,3232,93321
106,0.2586294337971827,75.1996984073169,186.7689888147313,0,0,0,0,49.93022379856399,faraday_simple,1354,9431,42235,43209,3232,93321
107,0.15406076481896278,62.33667774676481,713.6945408018748,0,0,0,0,12.19753431641131,faraday_simple,1354,9431,42235,43209,3232,93321
108,0.03617934103654841,8.599681872896545,-261.58935210529296,0,0,0,0,38.143459546871284,faraday_simple,1354,9431,42235,43209,3232,93321
109,0.18556775163619196,133.69875004965184,-576.6350244432132,0,0,0,0,36.50898687291698,faraday_simple,1354,9431,42235,43209,3232,93321
110,0.39400173666989863,73.55122849174371,674.5438170625337,0,0,0,0,4.6182569747893965,faraday_simple,1354,9431,42235,43209,3232,93321
111,0.08577217351414627,8.585930481115604,39.01144369127974,0,0,0,0,43.009806359113284,faraday_simple,1354,9431,42235,43209,3232,93321
112,0.08895325652112913,51.448087129055104,-441.2909655991198,0,0,0,0,39.10106716097309,faraday_simple,1354,9431,42235,43209,3232,93321
113,0.10349211777559929,108.47234292910261,516.8233608871442,0,0,0,0,20.204300337948478,faraday_simple,1354,9431,42235,43209,3232,93321
114,0.09180749737018358,15.737494082321176,-796.4082289321527,0,0,0,0,24.32150458309955,faraday_simple,1354,9431,42235,43209,3232,93321
115,0.10382804738643323,63.70763703171583,-1090.490265140431,0,0,0,0,19.784350695024777,faraday_simple,1354,9431,42235,43209,3232,93321
116,0.28926924728392117,64.86010254132367,792.8978276128857,0,0,0,0,31.35533399287728,faraday_simple,1354,9431,42235,43209,3232,93321
117,0.01890949970415139,120.71790388035475,222.43148431985674,0,0,0,0,31.03000177892413,faraday_simple,1354,9431,42235,43209,3232,93321
118,0.1079815892518795,77.24284504882415,593.4320298304863,0,0,0,0,27.58188103885726,faraday_simple,1354,9431,42235,43209,3232,93321
119,0.018831695737481627,109.5770100626605,505.4092958026388,0,0,0,0,28.377360804698515,faraday_simple,1354,9431,42235,43209,3232,93321
120,0.34085681484705727,42.074455786642325,-54.77894692422956,0,0,0,0,33.696814586670016,faraday_simple,1354,9431,42235,43209,3232,93321
121,0.38295931559519286,74.46474220747736,374.484361208893,0,0,0,0,48.126068959484456,faraday_simple,1354,9431,42235,43209,3232,93321
122,0.2073983234858023,23.613810770949694,-1091.8351781080596,0,0,0,0,10.07941873575291,faraday_simple,1354,9431,42235,43209,3232,93321
123,0.09853504098894882,141.2364982077653,1097.0935106284787,0,0,0,0,34.13452559500577,faraday_simple,1354,9431,42235,43209,3232,93321
124,0.3088155073653549,39.62825936028675,-141.48311533714093,0,0,0,0,13.813455136407297,faraday_simple,1354,9431,42235,43209,3232,93321
125,0.22731733065432103,175.07788783938213,168.05723586044087,0,0,0,0,32.96376628245984,faraday_simple,1354,9431,42235,43209,3232,93321
126,0.3386442463001883,116.58309541540447,-126.9195298572613,0,0,0,0,44.14161744542131,faraday_simple,1354,9431,42235,43209,3232,93321
127,0.3502072974514186,43.48639866796275,3.955510160143149,0,0,0,0,37.25438508810034,faraday_simple,1354,9431,42235,43209,3232,93321
128,0.3293543952392363,130.01501680666726,483.81922979885394,0,0,0,0,27.887667270487103,faraday_simple,1354,9431,42235,43209,3232,93321
129,0.03769821394292385,3.517174248573949,504.4881505639826,0,0,0,0,29.489396267114394,faraday_simple,1354,9431,42235,43209,3232,93321
130,0.08992269880887734,70.14177424182499,308.8801692959878,0,0,0,0,37.23614224257742,faraday_simple,1354,9431,42235,43209,3232,93321
131,0.2356558054539737,40.50081299618309,321.3653114437145,0,0,0,0,48.24779707762751,faraday_simple,1354,9431,42235,43209,3232,93321
132,0.054122859109373755,22.468865479164727,611.6173680163076,0,0,0,0,39.442079169217365,faraday_simple,1354,9431,42235,43209,3232,93321
133,0.39217228759886524,146.649119896772,360.17889731276523,0,0,0,0,11.329823570123722,faraday_simple,1354,9431,42235,43209,3232,93321
134,0.20480047714647598,147.14532763219609,-829.1341731951363,0,0,0,0,22.377272760315545,faraday_simple,1354,9431,42235,43209,3232,93321
135,0.17908532913971284,125.0524696243676,-200.77677498056164,0,0,0,0,15.68172333398542,faraday_simple,1354,9431,42235,43209,3232,93321
136,0.2104195129116032,150.5992992308911,1092.2361376882359,0,0,0,0,47.393524071501275,faraday_simple,1354,9431,42235,43209,3232,93321
137,0.2873798258853456,141.01989081922076,-597.4049434051208,0,0,0,0,25.877235840677432,faraday_simple,1354,9431,42235,43209,3232,93321
138,0.2335516768552483,14.0167975731757,-712.3077904677391,0,0,0,0,11.845000369359472,faraday_simple,1354,9431,42235,43209,3232,93321
139,0.2605224376580467,147.63612460603184,-601.4464706767081,0,0,0,0,30.700806346109488,faraday_simple,1354,9431,42235,43209,3232,93321
140,0.25590625753150226,103.95164870199679,596.259857566075,0,0,0,0,47.748138906663065,faraday_simple,1354,9431,42235,43209,3232,93321
141,0.3365471145308963,116.19388514527175,552.7798944120414,0,0,0,0,37.813360341321285,faraday_simple,1354,9431,42235,43209,3232,93321
142,0.15739475982599524,51.639745259207956,730.1776493713162,0,0,0,0,34.12974077359391,faraday_simple,1354,9431,42235,43209,3232,93321
143,0.17539987227835888,148.3232974293164,-416.70788168746765,0,0,0,0,15.612736532963252,faraday_simple,1354,9431,42235,43209,3232,93321
144,0.23058614358446958,168.7259606114027,-186.72630487693084,0,0,0,0,28.890491744205697,faraday_simple,1354,9431,42235,43209,3232,93321
145,0.3696611415368067,150.53582320753938,71.71169012396626,0,0,0,0,22.703365030125926,faraday_simple,1354,9431,42235,43209,3232,93321
146,0.1887631701442566,10.71039726521924,864.6305995970461,0,0,0,0,10.380010571404744,faraday_simple,1354,9431,42235,43209,3232,93321
147,0.3213748799018259,109.11686677691479,-221.35628640916548,0,0,0,0,28.648000240520517,faraday_simple,1354,9431,42235,43209,3232,93321
148,0.13008850682227097,21.13505669244593,-870.4761908155727,0,0,0,0,19.181357020463235,faraday_simple,1354,9431,42235,43209,3232,93321
149,0.13702166317282705,114.58500371908278,-1054.91645116388,0,0,0,0,37.335802965052636,faraday_simple,1354,9431,42235,43209,3232,93321
150,0.2078496053870566,100.81484524612232,334.3826608365873,0,0,0,0,28.736027478876057,faraday_simple,1354,9431,42235,43209,3232,93321
151,0.12550613614058426,104.30518251335137,-215.7908704371788,0,0,0,0,39.12769504516643,faraday_simple,1354,9431,42235,43209,3232,93321
152,0.046035502541016196,179.91521256988776,130.13576137983,0,0,0,0,3.192401300817652,faraday_simple,1354,9431,42235,43209,3232,93321
153,0.12068534717908061,61.332506339438694,1030.6456734350713,0,0,0,0,6.36319368637445,faraday_simple,1354,9431,42235,43209,3232,93321
154,0.2738186403671345,88.18037433589274,430.9997136878885,0,0,0,0,11.100332005327786,faraday_simple,1354,9431,42235,43209,3232,93321
155,0.3878893733484257,148.05510894025906,993.9820944000026,0,0,0,0,14.783145875564609,faraday_simple,1354,9431,42235,43209,3232,93321
156,0.11848953924691245,22.832997970902113,-287.55961121776204,0,0,0,0,43.30058395698107,faraday_simple,1354,9431,42235,43209,3232,93321
157,0.16086159325599064,168.94724493007345,-592.1500397718494,0,0,0,0,29.709749453275748,faraday_simple,1354,9431,42235,43209,3232,93321
158,0.09956897560249865,98.74884909141278,-38.534676731680065,0,0,0,0,24.52923198857627,faraday_simple,1354,9431,42235,43209,3232,93321
159,0.32447544892264374,42.01351807573115,-292.50644099449244,0,0,0,0,30.934978406929247,faraday_simple,1354,9431,42235,43209,3232,93321
160,0.35515318190827866,163.3779225463549,-1098.6853314479915,0,0,0,0,41.213298256101865,faraday_simple,1354,9431,42235,43209,3232,93321
161,0.3191856171548396,21.718332271736738,-200.04606425125758,0,0,0,0,13.3806563705403,faraday_simple,1354,9431,42235,43209,3232,93321
162,0.025731709402016353,60.98796398966409,-713.4497955410349,0,0,0,0,3.2018764882821165,faraday_simple,1354,9431,42235,43209,3232,93321
163,0.34429489267271657,130.5114817103816,-220.303668446934,0,0,0,0,16.48905467268864,faraday_simple,1354,9431,42235,43209,3232,93321
164,0.08235066590199473,25.754211587862464,-174.9889448970049,0,0,0,0,41.44624003942432,faraday_simple,1354,9431,42235,43209,3232,93321
165,0.30078035350663,12.147557870439405,-989.1679140033257,0,0,0,0,37.495320596241314,faraday_simple,1354,9431,42235,43209,3232,93321
166,0.245533081247085,79.07266632411252,892.6022155793853,0,0,0,0,13.448733897137979,faraday_simple,1354,9431,42235,43209,3232,93321
167,0.31114252990390984,80.58885817745298,-120.49544883889632,0,0,0,0,45.995050223986134,faraday_simple,1354,9431,42235,43209,3232,93321
168,0.007639688056045877,87.37683827245165,-255.75788720621495,0,0,0,0,3.529406642341658,faraday_simple,1354,9431,42235,43209,3232,93321
169,0.39561617011927197,20.445187504994497,-1064.2098050599202,0,0,0,0,6.7955953485549205,faraday_simple,1354,9431,42235,43209,3232,93321
170,0.12032799309253672,8.842979799978124,510.5339244493923,0,0,0,0,37.04343980488854,faraday_simple,1354,9431,42235,43209,3232,93321
171,0.11257928401654282,110.9939269805892,568.042802226604,0,0,0,0,27.1395505755071,faraday_simple,1354,9431,42235,43209,3232,93321
172,0.13671785436258826,149.67815165657404,-444.9521441816853,0,0,0,0,7.0175404107081745,faraday_simple,1354,9431,42235,43209,3232,93321
173,0.3334735430542961,97.02733702435214,-345.45588155731343,0,0,0,0,27.951259394258628,faraday_simple,1354,9431,42235,43209,3232,93321
174,0.08529025263188753,99.27637994705836,314.66865557710844,0,0,0,0,33.66267381277572,faraday_simple,1354,9431,42235,43209,3232,93321
175,0.2157640536514174,34.22175399776015,-887.8342542580419,0,0,0,0,24.08311793899765,faraday_simple,1354,9431,42235,43209,3232,93321
176,0.29321034129618084,30.943466493311597,-235.72035397715058,0,0,0,0,14.327366164287229,faraday_simple,1354,9431,42235,43209,3232,93321
177,0.30201181111138803,165.29704202060745,100.0894268891102,0,0,0,0,10.17001940422377,faraday_simple,1354,9431,42235,43209,3232,93321
178,0.18606079777265677,85.93626179952759,1075.5769460591973,0,0,0,0,12.360670717945126,faraday_simple,1354,9431,42235,43209,3232,93321
179,0.3278342245083883,162.17918081304748,-323.8953982277143,0,0,0,0,10.797117873126641,faraday_simple,1354,9431,42235,43209,3232,93321
180,0.02485699598122705,119.47097178328556,-892.7417621681154,0,0,0,0,17.890112066902525,faraday_simple,1354,9431,42235,43209,3232,93321
181,0.29129116178607334,93.05055806271059,789.948664754578,0,0,0,0,8.901739577207781,faraday_simple,1354,9431,42235,43209,3232,93321
182,0.1599314974900722,129.67864853470414,940.8373981073478,0,0,0,0,26.033646113836575,faraday_simple,1354,9431,42235,43209,3232,93321
183,0.1759705465963789,145.6171901725057,688.8130174405737,0,0,0,0,16.85333626495057,faraday_simple,1354,9431,42235,43209,3232,93321
184,0.16697998824635155,73.27971616053412,-964.0134823507535,0,0,0,0,22.983865056948368,faraday_simple,1354,9431,42235,43209,3232,93321
185,0.32021212338822086,80.96007481046368,512.0263494790115,0,0,0,0,17.642913900028407,faraday_simple,1354,9431,42235,43209,3232,93321
186,0.3930394482095948,20.978436783727428,-1055.8877552350812,0,0,0,0,19.07141688509194,faraday_simple,1354,9431,42235,43209,3232,93321
187,0.17832816627571196,10.68717374355847,-713.1074510231438,0,0,0,0,14.917058513989724,faraday_simple,1354,9431,42235,43209,3232,93321
188,0.09465626212640646,176.0815274177024,1023.2398281486112,0,0,0,0,41.4433516567959,faraday_simple,1354,9431,42235,43209,3232,93321
189,0.14850142214084106,36.23279547841823,-807.5057704800695,0,0,0,0,34.33010561006337,faraday_simple,1354,9431,42235,43209,3232,93321
190,0.11625358802497397,97.67167363639776,375.46507664835804,0,0,0,0,44.85766443544561,faraday_simple,1354,9431,42235,43209,3232,93321
191,0.19980357433677165,30.271728613351883,-911.6640528748918,0,0,0,0,38.10409704877167,faraday_simple,1354,9431,42235,43209,3232,93321
192,0.07151234464669853,140.0219481002475,418.7903897414203,0,0,0,0,29.831646242784668,faraday_simple,1354,9431,42235,43209,3232,93321
193,0.3559058969707068,44.89792333170506,-200.80274273482462,0,0,0,0,32.24573256192096,faraday_simple,1354,9431,42235,43209,3232,93321
194,0.005612926669723365,12.037182920374587,-39.34635045052619,0,0,0,0,35.3954875901382,faraday_simple,1354,9431,42235,43209,3232,93321
195,0.14236075258444988,68.74461067094273,605.806538425114,0,0,0,0,23.058035277705564,faraday_simple,1354,9431,42235,43209,3232,93321
196,0.20681759699964547,47.76884136460084,-512.4810379709828,0,0,0,0,26.021795432334464,faraday_simple,1354,9431,42235,43209,3232,93321
197,0.09470795517328236,168.21209894477374,929.2196917228314,0,0,0,0,46.3994178610453,faraday_simple,1354,9431,42235,43209,3232,93321
198,0.02807035394189831,111.09277279309542,911.7141045667281,0,0,0,0,7.430455357975324,faraday_simple,1354,9431,42235,43209,3232,93321
199,0.28613360162904106,151.7007935790875,-212.21873254565003,0,0,0,0,10.415195769672657,faraday_simple,1354,9431,42235,43209,3232,93321
